id_player,first_activity_year,Won
W690,No data,No data
G965,2005,0
P699,2003,0
AD12,2012,0
HC50,1962,1
CB05,2005,0
K187,1988,0
KH81,No data,No data
L830,2005,0
MB28,2001,0
S390,1989,0
J299,2003,0
R111,No data,No data
B982,2001,0
K018,No data,No data
C444,No data,No data
L777,1958,4
B0F7,No data,No data
E035,1962,116
W069,1986,4
A253,1993,0
V377,2001,0
G622,2000,0
G144,1978,0
V411,2002,0
O518,No data,No data
N606,No data,No data
J460,2009,0
LI17,2019,0
T206,1993,4
DC93,2013,0
MJ09,2009,0
L011,1984,0
U118,2008,0
J474,2009,0
E747,2008,0
B028,1983,713
LI03,2014,0
T212,1994,2
C336,1990,14
DC87,No data,No data
L005,1978,75
D459,1999,2
PI72,1929,17
N612,No data,No data
P074,1968,300
P712,2001,0
A247,No data,No data
G636,No data,No data
B996,2001,0
BN48,1959,2
J312,2003,0
B0G3,No data,No data
F500,2002,0
O242,2002,0
D317,No data,No data
K024,1976,319
C478,1997,209
M455,1990,0
L993,2007,0
E009,1990,0
KI22,2014,0
S555,1998,0
M333,1987,0
R893,2008,0
BI06,2008,0
U124,No data,No data
MJ35,2008,0
K742,2003,0
G178,1952,12
O524,2013,0
A509,No data,No data
PG82,2014,0
W733,No data,No data
I155,2006,0
V439,2003,0
W727,2012,0
PG96,2016,0
P048,1985,54
J448,No data,No data
R887,2005,0
L039,1977,68
BI12,No data,No data
MJ21,2008,0
D303,No data,No data
K030,1985,127
BN74,1955,2
MM47,2012,0
KI36,2015,0
L987,2007,200
F514,2002,0
O256,2002,0
H539,1950,34
A290,No data,No data
B799,1999,0
CM81,2014,0
B941,No data,No data
CC59,No data,No data
C487,1996,316
DD36,1955,1
E790,No data,No data
BG21,2013,0
K965,2005,0
AB28,2010,0
F299,1998,3
W914,1919,10
GF59,2014,0
PG69,2012,0
N809,No data,No data
DC44,2013,0
BG35,No data,No data
E784,2009,0
R878,No data,No data
K971,No data,No data
L978,No data,No data
C493,1997,0
HB18,2011,0
B0I8,2019,0
L950,2006,1
CC65,No data,No data
MM90,2011,0
GA03,2007,0
V388,1990,0
HB30,2011,0
AE72,No data,No data
PG41,No data,No data
AB14,2010,0
H288,1990,0
PI99,No data,No data
N821,2014,0
GF65,1949,0
HE56,No data,No data
CD03,No data,No data
K781,2003,0
S596,No data,No data
K959,2005,0
R850,No data,No data
E960,2013,0
CD17,2008,0
BG09,2008,0
R844,2005,0
PG55,2011,0
I182,2003,0
AB00,2012,0
N835,2013,0
BP38,No data,No data
HE42,2013,0
GA17,No data,No data
HB24,2011,0
AE66,2013,0
G811,2003,0
M482,1993,0
L944,No data,No data
CC71,No data,No data
MM84,2011,0
BK38,2011,0
DA91,2010,0
CH26,2014,0
T004,1987,1
D897,No data,No data
GJ40,2014,0
A737,No data,No data
GD98,2011,0
V613,2008,0
H713,2006,0
G420,1998,0
MV84,2014,0
V175,1992,17
A051,1979,1
T762,2003,0
L575,2000,162
CA98,2005,0
R313,1994,0
E223,2000,0
MO79,2012,0
C652,No data,No data
G434,1998,0
V161,1992,49
MV90,2014,0
N376,No data,No data
P510,1998,0
I419,No data,No data
P276,1992,0
GJ54,No data,No data
A723,No data,No data
N410,No data,No data
V607,2008,0
H061,1954,88
PK70,2013,0
G352,1995,201
R461,1998,0
K568,2000,0
DA85,2010,0
D883,No data,No data
T010,1985,27
M119,1977,61
F064,1991,0
A0C6,2016,0
W531,2008,0
PE80,2009,0
HG97,2014,0
K540,2000,97
MH37,No data,No data
BK04,2011,0
S757,1997,0
MA89,No data,No data
DH13,2014,0
J138,No data,No data
B564,1997,0
MO51,2013,0
BL62,2015,0
LB97,2010,0
T986,No data,No data
F702,2007,0
P538,1999,0
G408,1998,0
W243,No data,No data
F716,2007,0
I425,No data,No data
DH07,2015,0
S025,No data,No data
B570,1995,35
M643,1998,0
MO45,No data,No data
LB83,2012,0
K232,1995,0
T992,No data,No data
K554,2000,0
MH23,No data,No data
BK10,2010,0
A0B2,No data,No data
F070,1963,45
I343,2012,0
GJ68,2014,0
PE94,2009,0
W525,No data,No data
G385,1998,0
GJ83,2014,0
A0L9,No data,No data
V808,No data,No data
BE23,2005,0
MF10,No data,No data
KB61,No data,No data
DA52,No data,No data
S970,No data,No data
KE07,No data,No data
DF34,1907,26
T979,No data,No data
LB68,2009,0
MA76,2000,0
H908,2007,0
A092,1986,870
PB19,2004,0
BU74,2015,0
MV47,No data,No data
A086,1969,39
AG58,No data,No data
BU60,No data,No data
GC29,2009,0
F931,2013,0
MV53,2014,0
KE13,2011,0
BL89,2012,0
C691,No data,No data
M864,2000,0
MA62,No data,No data
D840,No data,No data
BE37,2006,0
MF04,2005,0
CF29,2010,0
D698,2003,0
KB75,2008,0
S964,2000,0
DA46,2009,0
GJ97,2014,0
D868,2008,14
S794,1997,0
LE32,No data,No data
K583,2003,0
CF01,2010,78
GD67,No data,No data
A910,2007,0
V834,2012,0
PE43,2008,0
PB25,2004,0
H934,No data,No data
AG70,No data,No data
BU48,2014,0
DF08,1922,5
MO92,2014,0
LB54,2009,0
T945,No data,No data
CA67,2014,0
M694,1998,0
MO86,2012,0
LB40,No data,No data
M858,No data,No data
T951,2005,0
M680,1996,294
T789,2002,0
PB31,2004,0
N389,2001,0
H920,2007,0
AG64,2016,0
GC15,2010,0
MQ09,2013,0
GD73,2010,0
A904,No data,No data
V820,2011,0
P289,1992,0
MF38,2005,0
CF15,No data,No data
KB49,2008,0
GC14,2010,0
AG65,2015,0
H921,2008,0
W281,1998,0
PB30,2005,0
M681,No data,No data
CA72,2005,0
T950,No data,No data
LB41,2009,0
MO87,2014,0
KB48,2008,0
S959,2001,0
CF14,No data,No data
K596,2001,5
MF39,No data,No data
S781,No data,No data
PE56,2010,0
V821,2011,0
A905,No data,No data
GD72,No data,No data
MQ08,2013,0
PE42,2008,3
V835,No data,No data
A911,2007,0
GD66,No data,No data
CF00,2012,0
K582,2000,0
S795,No data,No data
D869,2007,0
M695,2003,0
T944,2005,0
CA66,2005,0
LB55,2009,0
MO93,No data,No data
BU49,No data,No data
GC00,2008,0
O082,1987,0
AG71,No data,No data
H935,No data,No data
PB24,2004,0
W295,1999,0
C848,2009,0
MA63,2008,0
M865,1998,0
B0S7,No data,No data
C690,1999,0
KE12,2016,0
BL88,2012,0
MV52,2014,0
F930,No data,No data
GC28,2011,0
BU61,No data,No data
AG59,No data,No data
A087,No data,No data
GJ96,2014,0
A939,2008,0
DA47,No data,No data
KB74,No data,No data
CF28,No data,No data
MF05,2005,0
BE36,2008,0
D841,2006,0
DA53,2009,0
MF11,2005,0
BE22,No data,No data
V809,No data,No data
A0L8,No data,No data
GJ82,2015,0
G384,1995,1
F924,2013,0
MV46,2014,0
BU75,2015,0
H909,No data,No data
MA77,2000,0
BB44,2003,0
T978,2007,0
M871,2000,0
KE06,2011,0
T993,2006,0
D100,1981,0
LB82,No data,No data
BL77,No data,No data
MO44,2012,61
M642,1996,0
DH06,2016,0
S024,1982,0
I424,No data,No data
F717,2008,0
W242,1998,0
HG82,No data,No data
PE95,2009,0
W524,No data,No data
I342,2012,0
GJ69,No data,No data
F071,1968,107
A0B3,2016,0
S742,1998,0
M124,1971,10
BK11,No data,No data
MH22,2007,0
K555,2001,0
M130,1985,7
T039,1982,0
B203,No data,No data
BK05,2010,0
MH36,2015,0
K541,No data,No data
HG96,No data,No data
W530,No data,No data
PE81,2009,0
A0C7,2016,0
P539,2008,0
F703,2007,0
W256,1996,0
T987,2006,0
LB96,2010,0
BL63,2015,0
M656,No data,No data
MA88,No data,No data
DH12,2014,0
J139,No data,No data
P511,1999,0
I418,No data,No data
N377,1962,3
A044,1973,187
MV91,No data,No data
G435,1998,0
H706,2003,0
MO78,2011,0
L560,2000,0
S018,1983,47
BB93,2003,0
T011,1971,333
D882,No data,No data
CH33,No data,No data
M118,1963,368
DA84,No data,No data
C135,1977,0
L206,1988,310
R460,1998,0
PK71,2015,0
G353,1997,0
H060,1978,0
V606,No data,No data
W518,2009,0
A722,2004,0
GJ55,No data,No data
G347,1994,0
V612,2007,0
GD99,2012,0
N405,No data,No data
A736,No data,No data
GJ41,2014,0
P263,1989,7
CH27,2012,86
D896,No data,No data
CA99,2005,66
D128,1954,29
C647,1999,0
L574,2000,0
B559,1996,0
T763,No data,No data
J105,No data,No data
P505,1998,0
MV85,2014,0
G421,No data,No data
H712,2004,0
GF70,2013,0
BP39,2013,0
N834,2013,0
I183,2002,0
PG54,No data,No data
R845,2005,0
BG08,2007,0
CD16,2008,0
E961,No data,No data
MM85,No data,No data
B968,No data,No data
CC70,No data,No data
L945,2014,0
G810,2003,10
AE67,2013,0
HB25,2011,0
GA16,2008,0
AE73,2013,0
HB31,2011,0
V389,2003,0
GA02,2008,0
MM91,No data,No data
L789,2003,0
CC64,2007,0
MC49,No data,No data
B0I9,No data,No data
L951,2006,0
K958,2007,0
R851,2005,1
S597,1994,0
CD02,2009,0
HE57,1905,17
GF64,1968,1
PI98,No data,No data
H289,1991,0
AB15,2010,1
PG40,2011,0
R879,2005,0
K970,No data,No data
BG34,No data,No data
DC45,No data,No data
PG68,2011,0
HB19,2011,0
KG10,1938,34
DD23,No data,No data
C492,1998,0
L979,2008,0
C486,1998,0
CC58,No data,No data
B940,No data,No data
CM80,2014,0
GF58,2013,0
AB29,2011,0
F298,No data,No data
K964,2005,3
E791,2009,0
BG20,2007,0
DC51,2013,0
D464,1999,0
MJ20,No data,No data
U131,2009,0
BI13,2009,0
R886,No data,No data
B015,1976,11
J449,No data,No data
F273,1993,0
W726,No data,No data
PG97,2012,0
O531,2014,0
H538,1999,0
F515,2004,0
S226,1978,0
KI37,No data,No data
L986,No data,No data
B773,1999,0
M440,1991,5
MM46,2011,0
K031,1980,43
S232,1966,1
L992,No data,No data
KI23,2014,0
C479,1998,0
D316,1995,103
W054,1983,0
F501,No data,No data
F267,No data,No data
PG83,No data,No data
A508,2001,0
O525,2017,0
G179,1968,3
D470,2000,0
MJ34,No data,No data
BI07,2008,0
U125,2008,0
B001,1973,23
R892,No data,No data
CJ19,1922,97
S554,No data,No data
P075,1976,6
N613,No data,No data
G151,1955,91
PI73,1932,6
D458,1999,0
L004,1983,1
T213,1995,0
B029,1982,13
LI02,No data,No data
E746,2009,0
J475,No data,No data
B0G2,2018,0
L762,2003,0
C451,No data,No data
B997,2001,0
P713,2001,0
H510,2000,0
V376,2009,0
A252,1997,0
P707,2001,0
M468,1992,0
C445,1998,9
B983,No data,No data
R110,1987,8
K019,1982,29
L010,1984,77
MJ08,2008,88
T207,1993,3
LI16,2015,0
E752,2008,0
J461,No data,No data
S568,1993,155
A534,2002,0
N607,2008,0
V410,2006,0
G145,1967,1
W691,No data,No data
PF20,No data,No data
N798,1957,0
AC75,2012,0
W849,2013,0
N940,No data,No data
O486,No data,No data
GG04,1959,6
MK97,2009,0
E815,2011,0
CE62,No data,No data
K838,2006,0
EA13,2009,5
LH89,No data,No data
R931,2006,2
MB29,2001,0
KH80,2014,0
L831,2004,2
LA37,No data,No data
CB04,2006,0
AD13,2012,0
P698,No data,No data
G964,2006,0
PA46,2003,1
AD07,No data,No data
G970,No data,No data
L825,2005,0
KH94,No data,No data
B808,1999,0
LA23,No data,No data
K192,1988,0
CB10,2005,0
DB19,2011,0
MK83,2010,0
U092,No data,No data
E801,No data,No data
LF45,No data,No data
CE76,2009,0
BF68,No data,No data
EA07,2014,0
PF34,No data,No data
AC61,2012,0
N954,No data,No data
O492,2011,0
GG10,No data,No data
E829,2011,0
KA02,2007,0
BH98,2008,4
DB31,2011,0
BF40,No data,No data
ME73,2004,0
CK86,1898,58
AC49,2012,0
W875,2013,0
BV17,2015,0
FC40,2015,0
E197,1999,0
BA26,2005,0
CB38,2006,0
D289,1993,11
L819,2008,0
DE43,1938,0
BV03,2015,0
FC54,2015,0
PF08,No data,No data
N968,2015,0
KA16,2008,0
DB25,2011,0
LF79,1924,2
BF54,2006,0
ME67,No data,No data
R919,No data,No data
CK79,2013,0
M252,1977,1
MK54,No data,No data
BH67,2008,0
U045,1998,0
D510,No data,No data
N983,2015,0
G019,1978,167
O445,2010,0
W652,No data,No data
F307,No data,No data
I034,1988,599
F461,2001,0
W134,1990,8
O323,2005,0
D276,1993,1
ML32,No data,No data
C519,No data,No data
B607,1997,0
M534,1993,0
S352,1986,1
KH43,2008,0
E168,1998,9
ML26,2009,0
B613,No data,No data
M520,No data,No data
PA91,2004,0
O337,2005,0
H458,1998,0
O451,No data,No data
V558,2005,0
W646,No data,No data
F313,1998,1
S420,1988,0
ME98,2004,0
J529,2012,0
MK40,2009,0
U051,1999,0
L158,1958,39
K637,2001,0
D504,No data,No data
H316,1991,0
V570,No data,No data
O479,2011,0
A454,No data,No data
N767,2012,0
I008,1990,0
BF83,2007,0
J501,2010,0
S408,1996,0
T367,1999,0
LH76,No data,No data
L170,1986,4
MK68,2011,0
C243,1987,506
R070,1976,18
L616,No data,No data
M508,1991,0
E154,1998,0
J267,2002,104
A332,1998,0
G743,2002,0
P673,2001,3
F449,No data,No data
A326,1997,0
V202,No data,No data
H464,1998,0
R064,1958,192
C531,1998,0
E140,1993,172
J515,No data,No data
LH62,2014,0
D538,1966,1
G031,1965,203
PH13,2012,0
V564,2006,11
A440,1999,0
H855,2008,0
PC44,2007,0
GB60,No data,No data
HA53,No data,No data
DG69,No data,No data
C0N5,No data,No data
LC35,2010,0
K384,1998,0
D909,No data,No data
M093,No data,No data
LD53,2012,0
GE06,2011,0
O684,2015,2
A871,2007,0
AA77,2012,0
PD22,No data,No data
W493,No data,No data
GE12,No data,No data
A865,No data,No data
AA63,2011,0
V941,No data,No data
W487,2005,0
PD36,2007,0
MG59,2006,0
CG74,2011,0
LD47,2012,0
KC28,2009,0
L399,1998,0
S839,1998,0
MI81,No data,No data
K390,1998,0
LC21,2010,0
R299,No data,No data
Q948,2010,1
H841,2005,0
PC50,2006,0
GB74,No data,No data
HA47,2010,0
DG55,2014,0
KD66,2011,0
LC09,No data,No data
C0M9,2022,0
PC78,2006,3
H869,2008,0
FA42,2016,0
G582,2001,0
MW26,2014,0
MP40,2013,0
D935,2008,0
MG71,No data,No data
BD42,2004,0
C082,1970,83
D0M0,No data,No data
S811,1998,0
KC00,No data,No data
CI90,1937,4
D921,2008,0
MG65,No data,No data
BD56,2006,0
CG48,2011,0
S805,1998,0
D0L4,2023,0
KC14,2009,0
MP54,2013,0
A859,No data,No data
A681,2004,0
AF39,2013,0
F688,2007,0
MW32,No data,No data
F850,2011,1
GB48,2009,0
KD72,No data,No data
M905,2000,0
C928,2003,0
S150,1971,3
J059,1956,9
KD99,2011,0
L428,1998,187
BM03,2012,0
MN30,2011,0
D074,1967,414
C0B6,2016,0
O121,No data,No data
V028,1968,951
HA90,2011,0
H896,2006,14
X005,2006,0
W336,1999,0
PC87,2006,0
P459,1997,0
F663,2006,0
I236,2006,13
V996,2013,0
N559,2006,0
O647,2014,0
H128,1966,19
K421,1998,0
LD90,2012,0
R528,No data,No data
BJ65,2010,0
MI56,No data,No data
M050,1972,247
S636,1994,327
D706,2004,0
LD84,No data,No data
K435,1999,478
BJ71,No data,No data
MI42,2008,0
M044,1985,0
S622,No data,No data
GK09,2015,0
I222,No data,No data
W444,2003,0
O653,No data,No data
G569,2000,188
HA84,No data,No data
O135,No data,No data
X011,2005,0
H882,2009,0
PC93,No data,No data
F677,No data,No data
S144,1981,0
M722,No data,No data
CN09,No data,No data
BM17,2012,0
MN24,No data,No data
C0C2,2016,0
G541,1999,0
V014,1982,166
F887,No data,No data
FA81,2013,0
P465,1998,2
B439,1991,2
CN21,2014,0
C727,2000,0
DG96,2014,0
L414,1997,0
R272,1992,4
D048,1972,176
C041,1985,2
D0A3,2015,0
L372,2002,0
BD81,No data,No data
AA88,2010,0
HH12,2014,0
F139,1985,1
GK21,2015,0
N565,No data,No data
A656,2003,0
MP83,2013,1
V772,2011,0
HH06,2014,31
GK35,2015,0
N571,No data,No data
W478,2004,0
V766,2010,0
MP97,No data,No data
G233,2000,0
H100,1988,0
R500,1999,0
K409,1998,1
L366,1998,0
J717,No data,No data
BD95,2005,0
CN35,2014,0
DG82,No data,No data
C733,2000,0
MN18,2011,0
R266,1991,6
G555,1999,0
H666,2002,0
F893,No data,No data
O109,1995,2
N217,No data,No data
A124,1981,0
P471,1998,0
MN20,2011,1
KD89,2013,0
L438,1998,0
D064,1979,0
S140,1978,3
PC97,2006,0
H886,No data,No data
X015,2014,0
F673,2006,0
P449,1998,0
O131,2001,0
HA80,2010,0
O657,2014,0
I226,2005,0
N549,No data,No data
M040,1976,8
S626,1993,6
K431,2002,0
MI46,2008,0
BJ75,2010,0
K425,1998,26
D716,2007,0
MI52,2008,0
C079,1968,4
BJ61,No data,No data
O643,2014,0
Q025,2015,0
I232,2006,0
GK19,2016,0
PC83,2006,0
W332,2000,0
H892,No data,No data
F667,2006,0
HA94,2010,0
MN34,2011,0
K343,No data,No data
C0B2,2018,1
B401,1989,36
CN19,No data,No data
M732,1998,0
G551,1999,9
V004,1979,1
L404,1998,0
C737,2007,0
DG86,2015,0
CN31,2014,0
B429,1990,92
CI57,2013,0
BD91,2005,0
J713,No data,No data
BJ49,2010,0
C051,1980,1
MP93,2013,0
V762,2010,0
PJ15,2013,0
GK31,No data,No data
F129,1985,0
HH02,No data,No data
N575,2006,0
V776,No data,No data
MP87,2013,0
Q019,1998,35
PJ01,2013,0
P307,No data,No data
GK25,2015,0
HH16,2014,0
A652,2007,0
N561,2006,0
W468,2004,0
T161,1990,0
BD85,2008,0
R510,1999,0
K419,2002,0
L376,1997,0
D0A7,No data,No data
C045,1983,0
DG92,No data,No data
MN08,2011,0
C723,2000,36
R276,2000,0
CN25,No data,No data
A134,1985,1
N207,1988,0
P461,1997,0
F883,2013,0
V010,1978,109
O119,No data,No data
HA43,2009,0
F868,2011,0
GB70,2008,0
PC54,2006,0
H845,2007,0
BC08,2003,0
DG79,No data,No data
LC25,2010,0
K394,1998,0
C0O5,2024,0
LD43,No data,No data
CG70,2011,0
MI85,No data,No data
D919,2013,0
V945,2013,0
AA67,No data,No data
PD32,2007,0
W483,2006,0
A861,2007,0
W497,No data,No data
PD26,2007,0
O680,No data,No data
V789,No data,No data
GE02,No data,No data
A875,2008,0
LD57,No data,No data
CG64,2011,0
MI91,2008,0
KC38,2009,0
L389,1998,0
M097,1978,13
MG49,2006,0
K380,1998,0
LC31,2012,0
C0N1,2022,0
T820,2003,0
HA57,2012,0
GB64,2008,0
PC40,2008,0
H851,2005,0
BC34,2003,0
KD76,2011,0
DG45,No data,No data
C0L9,2021,0
M901,No data,No data
LC19,2010,0
G592,No data,No data
MW36,No data,No data
H879,2006,0
PC68,2006,1
MP50,2017,0
KC10,2009,0
C092,1975,7
D0L0,No data,No data
S801,1997,0
D925,2008,0
BD52,2006,1
MG61,2008,0
CG58,No data,No data
KC04,2008,28
D0M4,2024,0
CI80,1947,28
D931,2008,0
B398,1989,0
BD46,2004,0
MG75,2006,0
A849,No data,No data
GB58,2009,0
MW22,2014,0
F840,2011,4
Q964,1931,76
AF29,2013,0
F698,2007,0
BC20,2005,0
C938,2003,0
DG51,2014,3
M915,1999,9
U055,1999,0
D500,2000,0
K633,2001,0
S424,1988,470
A478,2000,3
W642,2010,0
I024,1968,10
F317,1998,0
O455,2010,0
HC82,1949,8
O333,2008,0
PA95,2008,0
W124,1988,254
B617,1998,0
BO11,No data,No data
ML22,No data,No data
KH47,1905,0
D272,1993,85
BO05,2013,0
ML36,2010,0
O327,2006,2
H448,1998,1
W130,1986,0
W656,2010,0
F303,1997,1
O441,No data,No data
V548,No data,No data
L148,1988,0
BH63,No data,No data
MK50,2009,0
K627,No data,No data
ME88,No data,No data
J539,2015,0
A444,No data,No data
PH17,2011,0
V560,2005,0
MR91,2013,0
O469,No data,No data
C253,1991,0
MK78,2009,0
J511,No data,No data
BF93,No data,No data
LH66,2014,0
M518,2001,0
E144,No data,No data
R060,1979,10
K169,1987,0
C535,No data,No data
V206,1998,3
G753,2002,2
H460,1998,0
P677,No data,No data
N011,1980,1
A322,1998,0
V212,1995,0
H474,1998,0
N005,1985,3
J263,2001,10
E150,1994,0
R074,1957,52
C521,1996,0
BO39,1946,6
L174,1987,0
CE99,2010,0
J505,2011,0
BF87,No data,No data
LH72,2014,0
N763,2012,0
PH03,No data,No data
V574,2008,0
N950,2014,0
O496,No data,No data
W681,2012,0
AC65,No data,No data
M281,1968,32
LH99,2014,0
R921,2006,0
E805,No data,No data
U096,2006,0
MK87,2009,0
CE72,2009,0
LF41,No data,No data
CB14,2005,0
KF48,2013,0
KH90,2014,0
L821,2004,0
S381,1990,273
P688,2002,0
AD03,No data,No data
G974,2006,0
MU08,2013,0
AD17,2013,0
G960,No data,No data
CB00,No data,No data
L835,2008,0
KH84,2014,0
BF78,2007,0
R935,No data,No data
EA17,2014,0
E811,2010,0
DB09,2010,0
CE66,2009,0
N944,No data,No data
O482,2012,0
PF24,2009,0
W695,No data,No data
AC71,2012,0
ME63,No data,No data
BF50,2008,0
K814,2004,0
DB21,2011,0
KA12,2010,0
E839,2011,0
BH88,No data,No data
A487,2001,20
AC59,2012,0
G948,No data,No data
FC50,2015,0
BV07,No data,No data
CB28,No data,No data
MB05,2001,0
MB11,2001,0
L809,2004,0
FC44,2015,0
BV13,2015,0
G784,2003,0
N978,No data,No data
MR46,1946,0
BQ75,1923,0
PF18,2009,0
ME77,No data,No data
BF44,No data,No data
R909,No data,No data
K800,2003,0
CK82,No data,No data
DB35,No data,No data
KA06,2006,0
R896,2005,0
B005,1983,4
S550,1992,50
J459,2009,0
K747,1973,0
U121,2008,0
BI03,2008,0
L028,No data,No data
MJ30,No data,No data
O521,2013,0
P059,1968,395
F263,1993,0
W736,2013,0
PG87,No data,No data
W050,1981,0
H528,1999,201
BN65,No data,No data
MM56,2011,0
D312,No data,No data
K021,1982,59
KI27,2014,0
L996,2007,0
B763,1999,0
MM42,No data,No data
C469,1995,0
D306,No data,No data
L982,No data,No data
KI33,2014,0
B777,1999,0
O253,2002,3
A518,2001,0
PG93,No data,No data
W722,2012,0
CJ09,1930,0
B011,No data,No data
R882,2005,0
S544,1992,311
D460,1999,0
BI17,2009,0
U135,2010,0
PI63,1933,36
H272,1989,0
GH47,1924,32
P065,1979,0
N603,No data,No data
LI12,2015,0
T203,1995,0
J465,2010,0
E756,2011,0
D448,1999,0
DC96,2014,0
L014,1980,377
C441,1998,0
L772,2004,0
B0F2,2017,0
E030,1954,450
H514,1999,0
W078,1979,0
A242,No data,No data
H500,1999,0
MT97,2013,0
C455,1994,0
R100,1985,0
K009,1971,141
E024,1979,0
B0G6,2018,0
M478,1992,4
LI06,No data,No data
T217,1994,0
J471,2010,0
E742,No data,No data
R666,2002,0
DC82,2013,0
MJ18,2009,0
U109,No data,No data
O509,2012,0
P071,1968,7
I178,2002,0
N617,2009,0
A524,No data,No data
AB11,2010,0
PG44,No data,No data
GF60,No data,No data
BP29,2013,2
N824,2013,0
CD06,2008,0
DC69,2013,0
R855,2006,0
BG18,No data,No data
S593,No data,No data
L955,No data,No data
MM95,2011,0
CC60,2007,0
B978,2002,0
GA06,No data,No data
HB35,2011,0
FB18,2013,0
G800,1968,4
AE77,No data,No data
GA12,2006,0
O290,No data,No data
HB21,2012,0
V399,2002,0
W087,1968,11
B0H9,2021,0
L941,2007,0
KG28,2014,0
L799,2004,31
MM81,2011,0
CC74,2009,0
CD12,No data,No data
K948,2006,0
R841,No data,No data
S587,No data,No data
AB05,2010,0
PG50,2011,0
GF74,2013,0
N830,2013,1
DC55,No data,No data
R869,2005,0
K960,2006,0
BG24,2007,0
E795,2009,0
PG78,2011,0
G182,1986,415
A295,1998,0
MC71,2003,0
L969,No data,No data
B0J1,No data,No data
CM84,2016,0
C482,1996,0
B944,2001,0
MC65,2003,558
B788,1999,0
CM90,No data,No data
C496,1997,0
DD27,1951,1
KG14,2013,0
CC48,2007,0
AB39,2010,0
F288,No data,No data
GF48,2012,0
G196,1988,23
K974,No data,No data
E781,No data,No data
BG30,No data,No data
B561,1998,0
M652,2000,0
DH16,2015,0
S034,1983,87
LB92,2010,0
K223,1991,2
T983,No data,No data
MO54,2012,0
BL67,2012,0
O045,1968,3
G419,1998,0
F707,2007,0
W252,1998,0
PE85,No data,No data
W534,2006,0
A0C3,No data,No data
GJ79,No data,No data
I352,No data,No data
HG92,No data,No data
MH32,2007,0
BK01,2010,0
K545,2001,0
M134,1968,10
MH26,2007,0
BK15,2011,0
K551,2000,19
R458,1998,0
B213,1976,2
W520,2006,0
PE91,No data,No data
A0B7,No data,No data
F075,1981,0
I346,2012,0
H058,1958,357
HG86,2014,77
O051,No data,No data
F713,2007,0
I420,2015,0
P529,1999,0
W246,1998,0
B575,1995,1
M646,No data,No data
J129,1993,357
DH02,2014,0
K237,1991,293
LB86,2010,0
T997,2007,0
MO40,2014,0
BL73,2012,0
MV81,No data,No data
V170,1992,21
O079,No data,No data
G425,1998,0
I408,No data,No data
N367,2001,0
T767,No data,No data
E232,2000,2
S008,1981,17
R316,1993,0
MO68,2013,0
L216,1988,0
DA94,2012,0
R470,1999,0
K579,No data,No data
T001,1984,0
D892,2007,0
A732,2006,0
W508,No data,No data
GJ45,2014,0
G343,1995,0
V616,2007,0
A726,No data,No data
N415,2002,1
GJ51,2014,0
P273,1990,169
F049,1983,5
H064,1967,33
GD89,2012,0
V602,No data,No data
L202,1988,32
BK29,2011,0
DA80,No data,No data
J673,2013,0
CH37,2013,0
D886,No data,No data
BB97,2003,0
CA89,No data,No data
V164,1991,0
MV95,2014,0
H702,2005,0
G431,1998,0
PL13,1890,19
A040,1985,48
W291,1998,6
PB20,No data,No data
H931,No data,No data
O086,1987,14
GC04,2012,0
LB51,2009,0
CA62,2005,0
T940,2008,0
MO97,2013,0
T798,2009,0
MF29,No data,No data
S791,1999,0
S949,1999,0
KB58,2008,0
K586,2000,0
CF04,2010,0
A915,2007,0
MQ18,2016,0
GD62,No data,No data
V831,2012,0
I391,No data,No data
A901,No data,No data
GD76,2011,0
PE52,No data,No data
V825,2012,0
S785,1996,2
K592,2000,0
CF10,2010,0
LB45,2009,0
T954,2006,0
CA76,No data,No data
MO83,2012,0
M685,1997,0
C870,2004,1
BB68,2003,0
AG61,No data,No data
PB34,2008,0
H925,No data,No data
F908,2012,0
BU59,No data,No data
KE02,2011,0
BL98,2012,0
C680,1969,0
BB40,2002,0
MA73,2000,0
AG49,2015,0
GC38,2009,0
BU71,No data,No data
MV42,2014,0
F920,2013,0
A929,2008,0
MQ24,1961,0
